stop_id,stop_code,Stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
7014,7014,Sj Cnty Hospital,,37.88663,-121.280972,,,,,,0
3073,3073,El Dorado & Hospital Rd Fs/Nb,,37.886086,-121.276264,,,,,,0
3074,3074,El Dorado & French Camp Ns/Nb,,37.889301,-121.276301,,,,,,0
3075,3075,El Dorado & 4554 El Dorado Mb/Nb,EL DORADO ST & 5544 EL DORADO ST,37.897407,-121.275684,,,,,,0
3076,3076,El Dorado & Western Lumber Mb/Nb,EL DORADO ST & WESTERN LUMBER,37.907322,-121.275597,,,,,,0
3077,3077,Clayton & Harvey Ns/Wb,,37.910995,-121.277245,,,,,,0
7026,7026,Clayton & Odell Ns Wb,,37.910281,-121.27992,,,,,,0
3079,3079,Downing & Mourfield Fs/Eb,DOWNING AVE & MOURFIELD AVE,37.913892,-121.283933,,,,,,0
3080,3080,Odell & Horton Fs/Nb,,37.921401,-121.284826,,,,,,0
3082,3082,Mosswood & El Dorado Ns/Nb,,37.924283,-121.281523,,,,,,0
3083,3083,El Dorado & Ninth St Fs/Nb,,37.92699,-121.28185,,,,,,0
3119,3119,8th St & San Joaquin Fs/Wb,,37.929248,-121.280954,,,,,,0
3085,3085,San Joaquin St & 6th Ns/Nb,,37.932058,-121.281378,,,,,,0
3086,3086,San Joaquin St & 4th Fs/ Nb,,37.934526,-121.282033,,,,,,0
3087,3087,San Joaquin St & 2nd Ns/Nb,,37.936747,-121.282631,,,,,,0
7027,7027,San Joaquin St & Clay St Fs Nb,,37.940493,-121.283668,,,,,,0
3088,3088,San Joaquin St & Anderson Ns/Nb,,37.943143,-121.284383,,,,,,0
3090,3090,San Joaquin St & Hazelton Fs/Nb,,37.947491,-121.285539,,,,,,0
3091,3091,Alvarado & Alpine Fs/Nb,,37.983732,-121.289608,,,,,,0
3092,3092,Alvarado & Fulton Ns/Nb,,37.985467,-121.290332,,,,,,0
3093,3093,Fulton @ 517 Fulton Mb/Wb,,37.984782,-121.294067,,,,,,0
3094,3094,Fulton & Sutter Ns/Wb,,37.984118,-121.296698,,,,,,0
3095,3095,Essex St & Sutter Fs/Wb,,37.988153,-121.298553,,,,,,0
7028,7028,Essex St & El Dorado Ns Wb,,37.98732,-121.3019,,,,,,0
3096,3096,Jamestown & Shelley Fs/Eb,,37.993757,-121.303603,,,,,,0
3100,3100,Claremont & Gold Run  Ns/Nb,,37.991856,-121.30608,,,,,,0
3101,3101,Claremont & Pardee Ns/Nb,,37.993525,-121.308054,,,,,,0
3448,3448,Pacific Av & Longview Av Fs/Sb,,38.002996,-121.317522,,,,,,0
3840,3840,Pacific Av & Swain Fs Nb,,38.00489,-121.31798,,,,,,0
7067,7067,Pacific Av & Benjamin Holt Fs Sb,,38.009947,-121.320345,,,,,,0
3842,3842,Pacific Av & Lincoln Ns Nb,,38.01354,-121.32145,,,,,,0
3733,3733,Thornton Rd & Hammer Fs Nb,,38.02143,-121.325392,,,,,,0
3463,3463,Ponce De Leon & Lower Sac Ns/Wb,PONCE DE LEON & LOWER SACRAMENTO RD,38.030031,-121.321596,,,,,,0
3334,3334,Yokuts & El Dorado Fs/Wb,W YOKUTS AV & N EL DORADO STREET FRONTAGE RD W,37.998541,-121.306697,,,,,,0
3471,3471,El Dorado & St. Marys High Mb/Nb,,38.004591,-121.307393,,,,,,0
3456,3456,Inglewood Av & Benjamin Holt Ns/Nb,,38.011785,-121.317412,,,,,,0
3459,3459,El Dorado & Mission Park Ns/Nb,,38.01945,-121.315188,,,,,,0
3461,3461,El Dorado & Martinique Ns/Nb,,38.028902,-121.316163,,,,,,0
3462,3462,Ponce De Leon & Antoino Fs/Wb,PONCE DE LEON AVE & ANTONIO WY,38.03015,-121.319039,,,,,,0
3466,3466,Ponce De Leon & Graywood Ns/Eb,,38.029577,-121.326824,,,,,,0
3477,3477,Hickock Dr & Pawnee Fs/Nb,,38.0382,-121.335917,,,,,,0
3478,3478,Hickock Dr & Cheyenne Ns/Nb,,38.040072,-121.335013,,,,,,0
3485,3485,Davis Rd & Laramie Dr Ns/Sb,,38.038433,-121.331975,,,,,,0
3488,3488,El Dorado & Los Feliz Ns/Sb,,38.032541,-121.317616,,,,,,0
3490,3490,El Dorado & Glencannon Fs/Sb,,38.026434,-121.316388,,,,,,0
7120,7120,El Dorado & Mission Park Fs Sb,,38.019133,-121.315361,,,,,,0
3492,3492,El Dorado & Lincoln Ns/Sb,,38.016671,-121.312761,,,,,,0
3455,3455,Inglewood Av & Glendora Av Fs/Nb,,38.008449,-121.315753,,,,,,0
3512,3512,El Dorado & Swain Fs/Sb,,38.006881,-121.308528,,,,,,0
3470,3470,Yokuts Ave & El Dorado St Ns/Eb,,37.998383,-121.307002,,,,,,0
3851,3851,Pacific Av & Willora Ns Sb,,38.015675,-121.322571,,,,,,0
3823,3823,Pacific Av & Lincoln Road Fs Sb,PACIFIC AVE & LINCOLN RD,38.01348,-121.32177,,,,,,0
7065,7065,Pacific Av & Benjamin Holt Fs Nb,,38.011366,-121.320595,,,,,,0
3884,3884,Pacific Av & Douglas Fs Sb,,38.008251,-121.319512,,,,,,0
3885,3885,Pacific Av & Swain Ns Sb,,38.00478,-121.31829,,,,,,0
3104,3104,El Dorado & Jamestown Fs/Sb,,37.992562,-121.304516,,,,,,0
3106,3106,Sutter & Fulton Ns/Sb,,37.984509,-121.296907,,,,,,0
3107,3107,Fulton @ 571 Fulton Mb/Eb,,37.984658,-121.294308,,,,,,0
3108,3108,Fulton & Stanislaus Fs/Eb,,37.9852,-121.292162,,,,,,0
3109,3109,Alvarado & Oak Park Mb/Sb,,37.984553,-121.290062,,,,,,0
3110,3110,Alvarado & Alpine Ns/Sb,,37.983352,-121.289573,,,,,,0
3111,3111,California St & Walnut Fs/Sb,,37.96984,-121.28914,,,,,,0
3112,3112,San Joaquin St & Lafayette Ns/Sb,,37.95037,-121.28658,,,,,,0
3113,3113,San Joaquin St & Hazelton Ns/Sb,,37.94756,-121.28579,,,,,,0
7029,7029,San Joaquin St & Taylor St Ns Nb,,37.945007,-121.284897,,,,,,0
3114,3114,San Joaquin St & Anderson Ns/Sb,,37.943415,-121.28464,,,,,,0
3115,3115,San Joaquin St & Jackson Fs/Sb,,37.940883,-121.283953,,,,,,0
7033,7033,San Joaquin St & Charter Fs Sb,,37.939127,-121.283465,,,,,,0
3116,3116,San Joaquin St & 2nd Ns/Sb,,37.936953,-121.282847,,,,,,0
3117,3117,San Joaquin St & 4th Fs/Sb,,37.934142,-121.28206,,,,,,0
3118,3118,San Joaquin St & 6th Ns/Sb,,37.931982,-121.281502,,,,,,0
3120,3120,El Dorado & 9th Ns/Sb,,37.92727,-121.28213,,,,,,0
3121,3121,El Dorado & Mosswood Ns/Sb,,37.924771,-121.281236,,,,,,0
3122,3122,Mosswood & Commerce Fs/Eb,,37.924027,-121.282772,,,,,,0
3123,3123,Odell & Mosswood Fs/Sb,,37.923163,-121.28554,,,,,,0
3124,3124,Odell & Horton Fs/Sb,,37.920739,-121.284557,,,,,,0
3125,3125,Odell & Ivy Ns/Sb,,37.917872,-121.283367,,,,,,0
7034,7034,Clayton & Odell Fs Eb,,37.910166,-121.279981,,,,,,0
3130,3130,El Dorado & French Camp Ns/Sb,,37.890754,-121.276473,,,,,,0
3131,3131,Hospital Rd & El Dorado St Fs/Wb,,37.885884,-121.277148,,,,,,0
3869,3869,Carolyn Weston & E.W.S. Woods Fs Wb,CAROLYN WESTON BLVD & E.W.S. WOODS BLVD,37.911649,-121.305656,,,,,,0
3855,3855,Church St & San Jose St Ns Eb,,37.945161,-121.303904,,,,,,0
7037,7037,Lincoln St & Weber Ns Nb,LINCOLN ST & WEBER AVE,37.951764,-121.297627,,,,,,0
3698,3698,Market & Airport  Way Fs Eb,MARKET ST & AIRPORT WY,37.954374,-121.273603,,,,,,0
3699,3699,Market & Della Ns Eb,,37.955188,-121.268845,,,,,,0
3700,3700,Main & Laurel Ns Eb,MAIN ST & LAUREL ST,37.955322,-121.262582,,,,,,0
3701,3701,Main & So Court Fs Eb,,37.955166,-121.259558,,,,,,0
3702,3702,Main & Marsh Ns Eb,,37.955056,-121.257318,,,,,,0
3704,3704,Main & Golden Gate Fs Eb,,37.954372,-121.244129,,,,,,0
3705,3705,Main & Netherton Ns Eb,,37.954292,-121.242383,,,,,,0
3706,3706,Main & Anteros Fs Eb,,37.954025,-121.23725,,,,,,0
3707,3707,Oro & Horner Ns Nb,,37.957611,-121.235774,,,,,,0
3708,3708,Oro & Washington Ns Nb,,37.962275,-121.237571,,,,,,0
3684,3684,Main & Netherton Ns Wb,,37.95444,-121.242115,,,,,,0
3685,3685,Main & Golden Gate Fs Wb,,37.954577,-121.244971,,,,,,0
7149,7149,Main & Filbert Fs Wb,,37.954937,-121.25227,,,,,,0
3687,3687,Main & E Street  Fs Wb,,37.955187,-121.257029,,,,,,0
3689,3689,Main & Lafayette Fs Wb,,37.955387,-121.261158,,,,,,0
3690,3690,Main & Della Ns Wb,,37.955764,-121.26855,,,,,,0
3691,3691,Main & Sierra Nevada Fs Wb,,37.955582,-121.272885,,,,,,0
3861,3861,Weber & Tuleburg Ave Wb,,37.952927,-121.2951,,,,,,0
3863,3863,Church St & San Jose St Ns Wb,,37.945292,-121.303561,,,,,,0
3854,3854,Church St & Pershing Fs Eb,CHURCH ST & PERSHING AVE,37.944965,-121.307765,,,,,,0
7248,7248,Los Angeles & Sonora Ns Sb,,37.943064,-121.314774,,,,,,0
3608,3608,Stanislaus & Weber Fs Sb,,37.954832,-121.282284,,,,,,0
7042,7042,Country Club Blvd & Pershing Fs Wb,,37.96945,-121.3155,,,,,,0
3339,3339,Wilson Wy & Park (Eastland Plz.) Fs/Nb,,37.963128,-121.273471,,,,,,0
3340,3340,Wilson Wy & Poplar St Ns/Nb,,37.964545,-121.273876,,,,,,0
3341,3341,Wilson Wy & Roosevelt St Ns/Nb,,37.967161,-121.274542,,,,,,0
7088,7088,Wilson Wy & Harding Wy Fs Nb,,37.971237,-121.275664,,,,,,0
3345,3345,Funston Av & Orwood St Ns Nb,,37.976442,-121.273658,,,,,,0
3346,3346,Funston Av & Sanguinetti Ln Ns/Eb,,37.981371,-121.270873,,,,,,0
3349,3349,Filbert St & Waterloo Fs/Sb,,37.97635,-121.261253,,,,,,0
3351,3351,Golden Gate  & John St Ns/Nb,,37.977001,-121.255247,,,,,,0
3352,3352,Waterloo Rd & Sunset Av Fs/Wb,,37.978837,-121.259203,,,,,,0
3365,3365,Funston Av & Orwood Ns/Sb,,37.976926,-121.273524,,,,,,0
3344,3344,Funston Av & Bradford St Fs/Nb,,37.974534,-121.27446,,,,,,0
3343,3343,Bradford St & Wilson  Fs/Eb,,37.97387,-121.27579,,,,,,0
7097,7097,Wilson Wy & Harding Fs Sb,,37.970607,-121.275602,,,,,,0
3367,3367,Wilson Wy & Acacia Fs/Sb,,37.965528,-121.274268,,,,,,0
3368,3368,Wilson Wy & Oak Ns/Sb,,37.961928,-121.273309,,,,,,0
3338,3338,Stanislaus & Miner Ns/Nb,,37.95686,-121.28263,,,,,,0
7054,7054,Country Club Blvd & Pershing Ns Eb,,37.96922,-121.3157,,,,,,0
7128,7128,8th St & B Street Fs Eb,"8TH ST & ""B"" ST",37.933943,-121.254904,,,,,,0
3550,3550,Stanislaus & Lafayette Ns/Nb,,37.95103,-121.28106,,,,,,0
3552,3552,Stanislaus & Main Ns/Nb,,37.953718,-121.281797,,,,,,0
3555,3555,El Dorado & Fremont Fsnb,,37.95775,-121.291091,,,,,,0
3558,3558,El Dorado & Acacia Fs/Nb,,37.96295,-121.292498,,,,,,0
3559,3559,El Dorado & Willow Ns/Nb,,37.966376,-121.293425,,,,,,0
7130,7130,El Dorado & Sperry Fs Nb,,37.968502,-121.294125,,,,,,0
3561,3561,El Dorado & Adams Fs/Nb,,37.974059,-121.296522,,,,,,0
3563,3563,El Dorado & Alpine Fs/Nb,,37.980562,-121.299424,,,,,,0
3564,3564,El Dorado & Fulton Ns/Nb,EL DORADO ST & FULTON ST,37.983193,-121.300488,,,,,,0
3598,3598,El Dorado & Churchill Fs Sb,,37.985891,-121.30171,,,,,,0
3567,3567,El Dorado & Swain Fs/Nb,,38.007532,-121.308567,,,,,,0
3569,3569,El Dorado & Benjamin Holt Ns Nb,,38.01177,-121.30866,,,,,,0
3570,3570,El Dorado & Lincoln Fs Nb,,38.016719,-121.312244,,,,,,0
4031,4031,Hammer Ln & Lan Ark Dr Fs Wb,,38.021039,-121.309852,,,,,,0
3574,3574,Knickerbocker & Palisades Fs Eb,,38.023242,-121.298376,,,,,,0
7131,7131,Knickerbocker & West Lane Fs Eb,,38.024206,-121.294388,,,,,,0
3576,3576,Bordeaux & Moulin Ns Eb,,38.024029,-121.2908,,,,,,0
3577,3577,Bordeaux & Chateau Fs Eb,,38.024056,-121.289017,,,,,,0
3579,3579,Bordeaux & Burgundy Ns Eb,,38.024206,-121.283888,,,,,,0
3580,3580,Burgundy & Cherbourg Ns Nb,,38.025397,-121.283367,,,,,,0
7132,7132,Cherbourg & Pyreness Fs Nb,,38.028139,-121.285315,,,,,,0
3581,3581,Cherbourg & Sandalwood Ns Nb,,38.032141,-121.285502,,,,,,0
3589,3589,West Lane @ Christian Center Nb,,38.029987,-121.29529,,,,,,0
7133,7133,Prospector & Tamoshanter Ns Wb,PROSPECTOR DR & TAM O'SHANTER DR,38.032162,-121.300408,,,,,,0
4030,4030,Hammer Ln & Tam O`shanter Fs Wb,,38.020956,-121.300573,,,,,,0
3572,3572,Iris Ave & Lan Ark Ns Eb,,38.021933,-121.309635,,,,,,0
3596,3596,El Dorado & Benjamin Holt Fs Sb,,38.0113,-121.30892,,,,,,0
3599,3599,El Dorado & Fulton Fs Sb,,37.982936,-121.300564,,,,,,0
3601,3601,El Dorado & Noble Ns Sb,,37.976169,-121.297871,,,,,,0
3602,3602,El Dorado & Castle Ns Sb,,37.974319,-121.296956,,,,,,0
7134,7134,Center St & Harding Fs Sb,,37.967063,-121.295151,,,,,,0
3603,3603,Center St & Acacia Fs Sb,,37.962532,-121.29391,,,,,,0
3604,3604,Center St & Flora Sb Ns,,37.960568,-121.293369,,,,,,0
3610,3610,Stanislaus & Lafayette Fs Sb,,37.950854,-121.281195,,,,,,0
3611,3611,Stanislaus & Worth Ns Sb,,37.94518,-121.27967,,,,,,0
3545,3545,Airport Wy & 6th Ns/Nb,,37.93459,-121.26794,,,,,,0
7135,7135,Ralph & Airport Fs Eb,RALPH AVE & AIRPORT WY,37.920206,-121.261321,,,,,,0
3617,3617,Ralph & Anne Ns Eb,,37.92113,-121.257756,,,,,,0
3619,3619,B & Ralph Fs Nb,,37.9233,-121.25103,,,,,,0
3406,3406,8th St & Laguna Circle Ns/Eb,,37.926561,-121.306527,,,,,,0
7104,7104,8th St & Argonaut Fs Wb,,37.926719,-121.303213,,,,,,0
7015,7015,Manthey & 8th Ns Nb,,37.925507,-121.295463,,,,,,0
3134,3134,8th St & Harrison Ns/Eb,,37.927249,-121.291931,,,,,,0
3135,3135,Lincoln St & 7th Fs/Nb,,37.928526,-121.290379,,,,,,0
3136,3136,Lincoln St & Kohler Ns/Nb,,37.930922,-121.291678,,,,,,0
3137,3137,Lincoln St & 4th Ns/Nb,,37.932163,-121.292086,,,,,,0
3138,3138,Lincoln St & French Camp Tpk Nbns,,37.934574,-121.292908,,,,,,0
7035,7035,Lincoln St & Charter Fs Nb,,37.937813,-121.293825,,,,,,0
3139,3139,Lincoln St & Jackson Fs/Nb,,37.939416,-121.294277,,,,,,0
3411,3411,Pacific Av & Robinhood Dr Ns/Nb,,38.00042,-121.31613,,,,,,0
7106,7106,Swain Rd & Pershing Fs Wb,SWAIN & PERSHING FS WB,38.00221,-121.32811,,,,,,0
3767,3767,Pershing Av & Buckingham Ns Nb,PERSHING & BUCKINGHAM NS NB,37.999975,-121.326013,,,,,,0
3502,3502,Swain Rd &  Halleck Ns/Wb,,38.000541,-121.355172,,,,,,0
3503,3503,Cumberland & Swain Fs/Nb,,37.999984,-121.358151,,,,,,0
3504,3504,Cumberland & S. Monitor Cir Ns/Nb,CUMBERLAND PL & MONITOR CI S,38.001327,-121.359537,,,,,,0
3505,3505,Cumberland & Harpers Ferry Fs/Nb,,38.003382,-121.360989,,,,,,0
3449,3449,Mill Springs & Cumberland Fs/ Eb,,38.008335,-121.362852,,,,,,0
3452,3452,Ben Holt Dr & Grigsby Ns/Eb,BENJAMIN HOLT & GRIGSBY NS/EB,38.00477,-121.353188,,,,,,0
3789,3789,Meadow & Parkwoods Ns Sb,Meadow & Parkwoods Ns Sb & PARKWOODS DR,38.016904,-121.341763,,,,,,0
3790,3790,Meadow & Alexandria Ns Sb,,38.016125,-121.339583,,,,,,0
3791,3791,Meadow & Larkspur Ns Sb,,38.015952,-121.335715,,,,,,0
3792,3792,Meadow & Brentwood Ns Sb,,38.015983,-121.332126,,,,,,0
3793,3793,Pershing & Lincoln Road Ns Sb,,38.013912,-121.329988,,,,,,0
3605,3605,Center St & Fremont Ns Sb,,37.957689,-121.292573,,,,,,0
3155,3155,Lincoln St & Jackson Ns/Sb,,37.939697,-121.294505,,,,,,0
7039,7039,Lincoln St & Charter Fs Sb,,37.937217,-121.293849,,,,,,0
3156,3156,Lincoln St & French Camp Fs/Sb,LINCOLN ST & FRENCH CAMP RD,37.934441,-121.293055,,,,,,0
3158,3158,Lincoln St & Kohler Ns/Sb,,37.931313,-121.29192,,,,,,0
3159,3159,Lincoln St & 8th Ns/Sb,,37.928008,-121.290326,,,,,,0
3160,3160,8th St & French Camp Ns/Wb,,37.927188,-121.292657,,,,,,0
3161,3161,Lever Blvd & Colorado Ns/Sb,,37.92411,-121.29866,,,,,,0
3164,3164,Chicago Av & Alabama Ns/Eb,,37.92364,-121.294617,,,,,,0
3407,3407,8th St & Argonaut St Fs/Eb,,37.926656,-121.302922,,,,,,0
3399,3399,8th St & Capitola Circle Ent Fs/Wb,,37.926712,-121.307854,,,,,,0
3400,3400,Dry Creek Wy & Diablo Creek Fs/Sb,,37.92552,-121.309008,,,,,,0
3350,3350,Harding Wy & Rhode Island Ns/Eb,HARDING WY & RHODE ISLAND AVE,37.974276,-121.257637,,,,,,0
3827,3827,Waterloo & Sycamore Ns Eb,,37.969269,-121.270775,,,,,,0
3725,3725,Fremont St & Van Buren Ns Wb,FREMONT ST & VAN BUREN ST,37.956767,-121.297323,,,,,,0
7061,7061,Fremont St & Pershing Av Fs Eb,,37.954256,-121.311465,,,,,,0
7072,7072,Feather River & March Lane Ns Sb,,37.985668,-121.347589,,,,,,0
4052,4052,Pershing Av & Marco Polo Fs Sb,,37.99219,-121.323281,,,,,,0
4051,4051,Pershing Av & Venetian Fs Sb,PERSHING AVE & VENETIAN DR,37.995648,-121.324585,,,,,,0
3622,3622,Kermit & Longview Ave Ns Nb,,38.007638,-121.302099,,,,,,0
3636,3636,Kermit & Swain Fs Sb,,38.00837,-121.30257,,,,,,0
3625,3625,Cordova Ln & Kermit Ln Fs Wb,,38.01629,-121.30397,,,,,,0
3626,3626,Villa Dr & Cordova Ln Fs Nb,,38.01649,-121.30684,,,,,,0
3627,3627,Villa Dr & Murillo Ns Nb,,38.017281,-121.307617,,,,,,0
3631,3631,Villa Dr & Goya Dr Fs Sb,,38.01821,-121.30856,,,,,,0
3629,3629,Los Molinas & Goya Fs Nb,,38.018667,-121.307055,,,,,,0
7136,7136,Los Molinas & Prado Ns Nb,,38.020193,-121.307044,,,,,,0
7166,7166,Hammer Ln & West Lane Frtg Fs Eb,,38.020747,-121.292165,,,,,,0
3333,3333,Kentfield & Gateway  Mb/Nb,,37.997334,-121.303062,,,,,,0
3309,3309,Tam O'SHANTER Dr @ the Pines Fs/Nb,,38.014061,-121.298192,,,,,,0
3313,3313,Hammertown & Montauban Fs/Eb,,38.016492,-121.288435,,,,,,0
3312,3312,Hammertown & West Lane Fs/Eb,,38.016523,-121.293352,,,,,,0
7077,7077,Hammertown @ Kaiser Ent Fs Wb,HAMMERTOWN  DR & KAISER ENTRANCE,38.016645,-121.297117,,,,,,0
3310,3310,Tam O'SHANTER Dr & Hammertown Ns/Nb,,38.015456,-121.298917,,,,,,0
7080,7080,West Lane & March Lane Fs Sb,,38.001072,-121.290504,,,,,,0
3330,3330,Bianchi Rd & Dorset Fs/Wb,,37.99453,-121.29865,,,,,,0
3097,3097,Kentfield & Surrey Lane Fs/Nb,,37.99402,-121.30133,,,,,,0
7168,7168,Hammer Ln & West Lane Fs Wb,,38.021116,-121.295424,,,,,,0
3628,3628,Villa Dr & Goya Ns Nb,,38.01821,-121.30841,,,,,,0
3632,3632,Villa Dr & Cordova Ln Ns Sb,,38.016387,-121.30696,,,,,,0
3635,3635,Kermit & Kermit Ct Fs Sb,KERMIT LN & KERMIT CT,38.014795,-121.303633,,,,,,0
3623,3623,Kermit & Swain Fs Nb,,38.00919,-121.30251,,,,,,0
7167,7167,Hammer Ln & Lorraine Ave Ns Wb,,38.021179,-121.282491,,,,,,0
7137,7137,Kermit & Benjamin Holt Ns Sb,,38.01224,-121.30317,,,,,,0
3738,3738,Don Av & Waudman Ns Nb,,38.029736,-121.345439,,,,,,0
3739,3739,Don Av & Shropshire Fs Nb,,38.032399,-121.345467,,,,,,0
3759,3759,Wagner Heights & Don Fs Wb,,38.033793,-121.346467,,,,,,0
3760,3760,Wagner Heights & Blue Fox Wb,,38.032492,-121.350285,,,,,,0
3761,3761,Bainbridge & Wagner Heights Nb,BAINBRIDGE PL & WAGNER HEIGHTS RD,38.032205,-121.35558,,,,,,0
3763,3763,Stanfield & Bismark Ns Wb,,38.034962,-121.358931,,,,,,0
3764,3764,Stanfield & Kelley Ns Wb,,38.034074,-121.363818,,,,,,0
3765,3765,Salters & Bancroft Ns Eb,,38.036849,-121.363661,,,,,,0
3776,3776,Otto & Bismark Ns Eb,,38.037648,-121.35905,,,,,,0
3777,3777,Otto & Ramsey  Fs Eb,,38.038152,-121.353772,,,,,,0
3778,3778,Otto & Kardigan  Ns Eb,,38.037755,-121.351083,,,,,,0
3779,3779,Otto & Brisbane Fs Eb,,38.037626,-121.348569,,,,,,0
3782,3782,Lenox & Stanfield Fs Sb,,38.036465,-121.344967,,,,,,0
3783,3783,Branstetter & Burlington Fs Sb,,38.036061,-121.346833,,,,,,0
7009,7009,Pacific Av & Yokuts Arrive Fs Nb,,37.996681,-121.314823,,,,,,0
7100,7100,Mlk Blvd & California St Ns Wb,,37.93989,-121.281212,,,,,,0
3397,3397,Argonaut & Mlk Blvd Fs/Sb,,37.934911,-121.303036,,,,,,0
3398,3398,Argonaut St & Irene St Ns/Sb,,37.930519,-121.303001,,,,,,0
7138,7138,Section & Oro (Woody's)  Ns Eb,,37.9487,-121.232419,,,,,,0
3640,3640,Section & Sinclair Ns Eb,SECTION AVE & SINCLAIR AVE,37.948652,-121.228536,,,,,,0
7139,7139,Sinclair & 6th Ns Sb,,37.944457,-121.226707,,,,,,0
3643,3643,Farmington & Mission Valley Ln Fswb,,37.939318,-121.238994,,,,,,0
7140,7140,8th St & Nightingale Ns Wb,,37.937157,-121.244114,,,,,,0
7786,7786,8th St & B Street Fs Wb,,37.933858,-121.255788,,,,,,0
3649,3649,B & 6th Fs Nb,,37.937143,-121.256651,,,,,,0
3650,3650,B & 4th Ns Nb,,37.93962,-121.25762,,,,,,0
3651,3651,B & Mlk Blvd Ns Nb,,37.943124,-121.259101,,,,,,0
3652,3652,Wilson Wy & Anderson Ns Nb,,37.94574,-121.26871,,,,,,0
3657,3657,Acacia & Madison  Fs Wb,,37.96191,-121.2969,,,,,,0
7143,7143,Acacia & Lincoln Fs Eb,,37.961278,-121.30003,,,,,,0
3659,3659,Acacia  & Stockton Fs Wb,,37.960415,-121.305806,,,,,,0
3661,3661,Pershing Av & Country Club  Fs Nb,,37.969664,-121.315089,,,,,,0
7051,7051,Pershing Av & Alpine Nssb,,37.975555,-121.317693,,,,,,0
3663,3663,Pershing Av & Monaco St Fs Nb,,37.987885,-121.321318,,,,,,0
3662,3662,Pershing Av & Rosemarie Ns Nb,,37.98645,-121.32058,,,,,,0
3415,3415,Swain Rd & Exit St Ns/Wb,,38.001607,-121.330462,,,,,,0
3416,3416,Swain Rd & Alexandria Pl Ns/Wb,,38.000106,-121.337007,,,,,,0
3422,3422,Plymouth Rd & Bridgeport Cir Ns/Nb,,38.011972,-121.352486,,,,,,0
3423,3423,Plymouth Dr & Kelley Dr  Ns/Nb,PLYMOUTH DR & KELLEY DR NS/NB,38.014503,-121.352379,,,,,,0
3425,3425,Kelley Dr & Hillview Av Ns/Nb,,38.017823,-121.354995,,,,,,0
7162,7162,Mariners & Hammer Lane Arr Ns Nb,,38.020628,-121.36136,,,,,,0
7107,7107,Kelley Dr & Hammer Lane Ns Nb,KELLEY & HAMMER LANE NS NB,38.02084,-121.35604,,,,,,0
3424,3424,Kelley Dr & Warwick Ct Fs/Nb,,38.01573,-121.354262,,,,,,0
3417,3417,Swain Rd & Porter Wy Fs/Wb,,38.000066,-121.345092,,,,,,0
3664,3664,Pershing Av & March Lane Fs Sb,,37.988128,-121.32165,,,,,,0
3666,3666,Pershing Av & Rose Fs Sb,,37.96078,-121.312571,,,,,,0
3667,3667,Acacia & Yosemite Fs Eb,,37.960187,-121.306556,,,,,,0
7142,7142,Acacia & Lincoln Fs Wb,,37.961291,-121.300519,,,,,,0
3670,3670,Acacia & Madison Ns Eb,,37.96184,-121.29664,,,,,,0
3674,3674,Wilson Wy & Anderson Fs Sb,,37.94553,-121.26889,,,,,,0
3675,3675,B & Mlk Blvd Fs Sb,,37.943292,-121.259287,,,,,,0
3676,3676,B & 4th Fs Sb,,37.93912,-121.25763,,,,,,0
3677,3677,B & 6th Fs Sb,,37.936892,-121.256626,,,,,,0
3679,3679,Farmington & Madrid Fs Eb,,37.939096,-121.239452,,,,,,0
3682,3682,Olive & 4th Ns Nb,,37.944719,-121.231588,,,,,,0
7023,7023,Mathews Rd & Canilis Blvd,,37.882609,-121.297324,,,,,,0
